route,method,mutating,roles,lods,anonymous
/api/v1/rcsa/campaigns/[id],DELETE,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/rcsa/campaigns/[id]/trend,GET,false,,,false
/api/v1/rcsa/my-assignments,GET,false,,,false
/api/v1/references/stats,GET,false,,,false
/api/v1/references/[entityType]/[entityId]/impact,GET,false,,,false
/api/v1/references/[entityType]/[entityId],GET,false,,,false
/api/v1/references/[entityType]/[entityId]/used-by,GET,false,,,false
/api/v1/references/[entityType]/[entityId]/uses,GET,false,,,false
/api/v1/regulatory/feed,GET,false,,,false
/api/v1/regulatory/relevant,GET,false,,,false
/api/v1/regulatory-changes/calendar,GET,false,admin|dpo|risk_manager|admin|dpo|risk_manager|auditor|control_owner,cross|2nd|3rd|1st,false
/api/v1/regulatory-changes/calendar,POST,true,admin|dpo|risk_manager|admin|dpo|risk_manager|auditor|control_owner,cross|2nd|3rd|1st,false
/api/v1/regulatory-changes/calendar/[id],PATCH,true,admin|dpo|risk_manager|admin|dpo,cross|2nd,false
/api/v1/regulatory-changes/calendar/[id],DELETE,true,admin|dpo|risk_manager|admin|dpo,cross|2nd,false
/api/v1/regulatory-changes/changes,GET,false,admin|dpo|risk_manager|auditor|control_owner,cross|2nd|3rd|1st,false
/api/v1/regulatory-changes/changes/[id]/impact,GET,false,admin|dpo|risk_manager|admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/changes/[id]/impact,POST,true,admin|dpo|risk_manager|admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/changes/[id],GET,false,admin|dpo|risk_manager|auditor|control_owner|admin|dpo|risk_manager,cross|2nd|3rd|1st,false
/api/v1/regulatory-changes/changes/[id],PATCH,true,admin|dpo|risk_manager|auditor|control_owner|admin|dpo|risk_manager,cross|2nd|3rd|1st,false
/api/v1/regulatory-changes/dashboard,GET,false,admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/digests,GET,false,admin|dpo|admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/digests,POST,true,admin|dpo|admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/sources,GET,false,admin|dpo|admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/sources,POST,true,admin|dpo|admin|dpo|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/regulatory-changes/sources/[id],GET,false,admin|dpo|risk_manager|auditor|admin|dpo|admin,cross|2nd|3rd,false
/api/v1/regulatory-changes/sources/[id],PATCH,true,admin|dpo|risk_manager|auditor|admin|dpo|admin,cross|2nd|3rd,false
/api/v1/regulatory-changes/sources/[id],DELETE,true,admin|dpo|risk_manager|auditor|admin|dpo|admin,cross|2nd|3rd,false
/api/v1/reports/data-sources,GET,false,,,false
/api/v1/reports/generate,POST,true,,,false
/api/v1/reports/history,GET,false,,,false
/api/v1/reports/jobs/[id]/download,GET,false,,,false
/api/v1/reports/jobs/[id],GET,false,,,false
/api/v1/reports/preview,POST,true,,,false
/api/v1/reports/schedules,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/reports/schedules,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/reports/schedules/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/reports/schedules/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/reports/schedules/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/reports/templates,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/reports/templates,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/reports/templates/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/reports/templates/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/reports/templates/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/risk-quantification/appetite,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/appetite,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/appetite/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/risk-quantification/appetite/[id],PATCH,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/risk-quantification/appetite/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/risk-quantification/config,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/config,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/executive-summaries,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/executive-summaries,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/executive-summaries/[id],GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/executive-summaries/[id],PATCH,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/export,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/sensitivity,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/sensitivity,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/sensitivity/[id],GET,false,,,false
/api/v1/risk-quantification/var-calculations,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/var-calculations,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/risk-quantification/var-calculations/[id],GET,false,,,false
/api/v1/risk-treatment-links,GET,false,admin|risk_manager|control_owner|admin|risk_manager|control_owner|process_owner|auditor|viewer|admin|risk_manager,cross|2nd|1st|3rd|read,false
/api/v1/risk-treatment-links,POST,true,admin|risk_manager|control_owner|admin|risk_manager|control_owner|process_owner|auditor|viewer|admin|risk_manager,cross|2nd|1st|3rd|read,false
/api/v1/risk-treatment-links,DELETE,true,admin|risk_manager|control_owner|admin|risk_manager|control_owner|process_owner|auditor|viewer|admin|risk_manager,cross|2nd|1st|3rd|read,false
/api/v1/risks/audit-impact-summary,GET,false,,,false
/api/v1/risks/dashboard-summary,GET,false,,,false
/api/v1/risks/export,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/risks/group-summary,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risks,GET,false,admin|risk_manager|control_owner|process_owner,cross|2nd|1st,false
/api/v1/risks,POST,true,admin|risk_manager|control_owner|process_owner,cross|2nd|1st,false
/api/v1/risks/[id]/assessment,PUT,true,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/risks/[id]/asset-links,GET,false,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/risks/[id]/asset-links,POST,true,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/risks/[id]/asset-links/[linkId],DELETE,true,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/risks/[id]/audit-impact,GET,false,,,false
/api/v1/risks/[id]/evaluation-log,GET,false,admin|risk_manager|control_owner|process_owner|auditor|viewer,cross|2nd|1st|3rd|read,false
/api/v1/risks/[id]/evaluation-phase,PATCH,true,admin|risk_manager|control_owner|process_owner,cross|2nd|1st,false
/api/v1/risks/[id]/findings,GET,false,,,false
/api/v1/risks/[id]/framework-mappings,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/risks/[id]/framework-mappings,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/risks/[id]/framework-mappings/[mappingId],DELETE,true,admin|risk_manager,cross|2nd,false
/api/v1/risks/[id]/process-links,GET,false,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/risks/[id]/process-links,POST,true,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/risks/[id]/process-links/[linkId],DELETE,true,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/risks/[id]/residual-auto,GET,false,,,false
/api/v1/risks/[id],GET,false,admin|risk_manager|admin,cross|2nd,false
/api/v1/risks/[id],PUT,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/risks/[id],DELETE,true,admin|risk_manager|admin,cross|2nd,false
/api/v1/risks/[id]/status,PUT,true,admin|risk_manager,cross|2nd,false
/api/v1/risks/[id]/treatments,GET,false,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/risks/[id]/treatments,POST,true,admin|risk_manager|control_owner,cross|2nd|1st,false
/api/v1/risks/[id]/treatments/[treatmentId],PUT,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/risks/[id]/treatments/[treatmentId],DELETE,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/roi/overview,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/roi/recompute,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/role-dashboards/configs,GET,false,admin,cross,false
/api/v1/role-dashboards/configs,POST,true,admin,cross,false
/api/v1/role-dashboards/configs/[id],GET,false,admin|admin,cross,false
/api/v1/role-dashboards/configs/[id],PATCH,true,admin|admin,cross,false
/api/v1/role-dashboards/configs/[id],DELETE,true,admin|admin,cross,false
/api/v1/role-dashboards/data/auditor,GET,false,admin|auditor,cross|3rd,false
/api/v1/role-dashboards/data/board,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/role-dashboards/data/cfo,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/role-dashboards/data/ciso,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/role-dashboards/data/department-manager,GET,false,,,false
/api/v1/role-dashboards/preferences,GET,false,,,false
/api/v1/role-dashboards/preferences,POST,true,,,false
/api/v1/role-dashboards/preferences,PUT,true,,,false
/api/v1/roni/overview,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/roni/scenario,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/roni/vs-roi,GET,false,admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/scim/v2/Groups,GET,false,,,true
/api/v1/scim/v2/Groups,POST,true,,,true
/api/v1/scim/v2/Groups/[id],GET,false,,,true
/api/v1/scim/v2/Groups/[id],PATCH,true,,,true
/api/v1/scim/v2/Users,GET,false,,,true
/api/v1/scim/v2/Users,POST,true,,,true
/api/v1/scim/v2/Users/[id],GET,false,,,true
/api/v1/scim/v2/Users/[id],PUT,true,,,true
/api/v1/scim/v2/Users/[id],PATCH,true,,,true
/api/v1/scim/v2/Users/[id],DELETE,true,,,true
/api/v1/search,GET,false,,,false
/api/v1/simulations/comparisons,GET,false,admin,cross,false
/api/v1/simulations/comparisons,POST,true,admin,cross,false
/api/v1/simulations/comparisons/[id],GET,false,admin|admin,cross,false
/api/v1/simulations/comparisons/[id],PATCH,true,admin|admin,cross,false
/api/v1/simulations/comparisons/[id],DELETE,true,admin|admin,cross,false
/api/v1/simulations/parameters,GET,false,admin,cross,false
/api/v1/simulations/parameters,POST,true,admin,cross,false
/api/v1/simulations/runs,GET,false,admin,cross,false
/api/v1/simulations/runs,POST,true,admin,cross,false
/api/v1/simulations/runs/[id],GET,false,,,false
/api/v1/simulations/scenarios,GET,false,admin,cross,false
/api/v1/simulations/scenarios,POST,true,admin,cross,false
/api/v1/simulations/scenarios/[id],GET,false,admin|admin,cross,false
/api/v1/simulations/scenarios/[id],PATCH,true,admin|admin,cross,false
/api/v1/simulations/scenarios/[id],DELETE,true,admin|admin,cross,false
/api/v1/subscriptions/current,GET,false,admin|admin|admin,cross,false
/api/v1/subscriptions/current,POST,true,admin|admin|admin,cross,false
/api/v1/subscriptions/current,DELETE,true,admin|admin|admin,cross,false
/api/v1/subscriptions/plans,GET,false,admin,cross,false
/api/v1/subscriptions/plans,POST,true,admin,cross,false
/api/v1/subscriptions/plans/[id],GET,false,admin,cross,false
/api/v1/subscriptions/plans/[id],PATCH,true,admin,cross,false
/api/v1/tags,GET,false,admin|risk_manager|control_owner|auditor|dpo|process_owner,cross|2nd|1st|3rd,false
/api/v1/tags,POST,true,admin|risk_manager|control_owner|auditor|dpo|process_owner,cross|2nd|1st|3rd,false
/api/v1/tasks,GET,false,admin|risk_manager|dpo|auditor|control_owner,cross|2nd|3rd|1st,false
/api/v1/tasks,POST,true,admin|risk_manager|dpo|auditor|control_owner,cross|2nd|3rd|1st,false
/api/v1/tasks/[id]/comments,GET,false,,,false
/api/v1/tasks/[id]/comments,POST,true,,,false
/api/v1/tasks/[id]/notify,POST,true,admin,cross,false
/api/v1/tasks/[id],GET,false,admin|admin,cross,false
/api/v1/tasks/[id],PUT,true,admin|admin,cross,false
/api/v1/tasks/[id],DELETE,true,admin|admin,cross,false
/api/v1/tasks/[id]/status,PUT,true,admin,cross,false
/api/v1/tax-cms/audit-preps,GET,false,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/audit-preps,POST,true,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/audit-preps/[id],GET,false,admin|risk_manager|auditor|viewer|admin|risk_manager,cross|2nd|3rd|read,false
/api/v1/tax-cms/audit-preps/[id],PATCH,true,admin|risk_manager|auditor|viewer|admin|risk_manager,cross|2nd|3rd|read,false
/api/v1/tax-cms/dashboard,GET,false,admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/elements,GET,false,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/elements,POST,true,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/elements/[id],GET,false,admin|risk_manager|auditor|viewer|admin|risk_manager,cross|2nd|3rd|read,false
/api/v1/tax-cms/elements/[id],PATCH,true,admin|risk_manager|auditor|viewer|admin|risk_manager,cross|2nd|3rd|read,false
/api/v1/tax-cms/gobd-archives,GET,false,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/gobd-archives,POST,true,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/gobd-archives/[id],GET,false,admin|risk_manager|auditor|viewer|admin|risk_manager,cross|2nd|3rd|read,false
/api/v1/tax-cms/gobd-archives/[id],PATCH,true,admin|risk_manager|auditor|viewer|admin|risk_manager,cross|2nd|3rd|read,false
/api/v1/tax-cms/icfr-controls,GET,false,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/icfr-controls,POST,true,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/icfr-controls/[id],GET,false,admin|risk_manager|auditor|control_owner|viewer|admin|risk_manager|control_owner,cross|2nd|3rd|1st|read,false
/api/v1/tax-cms/icfr-controls/[id],PATCH,true,admin|risk_manager|auditor|control_owner|viewer|admin|risk_manager|control_owner,cross|2nd|3rd|1st|read,false
/api/v1/tax-cms/risks,GET,false,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/risks,POST,true,admin|risk_manager|admin|risk_manager|auditor|viewer,cross|2nd|3rd|read,false
/api/v1/tax-cms/risks/[id],GET,false,admin|risk_manager|auditor|viewer|admin|risk_manager|admin,cross|2nd|3rd|read,false
/api/v1/tax-cms/risks/[id],PATCH,true,admin|risk_manager|auditor|viewer|admin|risk_manager|admin,cross|2nd|3rd|read,false
/api/v1/tax-cms/risks/[id],DELETE,true,admin|risk_manager|auditor|viewer|admin|risk_manager|admin,cross|2nd|3rd|read,false
/api/v1/template-packs,GET,false,,,false
/api/v1/template-packs/[id]/apply,POST,true,admin,cross,false
/api/v1/template-packs/[id],GET,false,,,false
/api/v1/time-entries,GET,false,admin|risk_manager|auditor|admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/time-entries,POST,true,admin|risk_manager|auditor|admin|risk_manager|auditor,cross|2nd|3rd,false
/api/v1/tprm/concentration,GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/tprm/concentration,POST,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/tprm/erm-sync,GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/tprm/erm-sync,POST,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/tprm/exit-plans,GET,false,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/tprm/exit-plans,POST,true,admin|risk_manager|admin|risk_manager,cross|2nd,false
/api/v1/tprm/scorecards,GET,false,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/tprm/sla-definitions,GET,false,admin|risk_manager|process_owner|admin|risk_manager,cross|2nd|1st,false
/api/v1/tprm/sla-definitions,POST,true,admin|risk_manager|process_owner|admin|risk_manager,cross|2nd|1st,false
/api/v1/tprm/sla-measurements,GET,false,admin|risk_manager|process_owner|admin|risk_manager,cross|2nd|1st,false
/api/v1/tprm/sla-measurements,POST,true,admin|risk_manager|process_owner|admin|risk_manager,cross|2nd|1st,false
/api/v1/tprm/sub-processors,GET,false,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/tprm/sub-processors,POST,true,admin|risk_manager|dpo|admin|risk_manager|dpo,cross|2nd,false
/api/v1/tprm/templates,GET,false,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/translations/ai-translate,POST,true,admin|risk_manager|control_owner|process_owner|dpo,cross|2nd|1st,false
/api/v1/translations/export,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/translations/heatmap,GET,false,,,false
/api/v1/translations/import,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/translations/progress,GET,false,,,false
/api/v1/translations/queue,GET,false,,,false
/api/v1/translations/status,GET,false,admin|risk_manager|control_owner|process_owner|dpo,cross|2nd|1st,false
/api/v1/translations/status,PUT,true,admin|risk_manager|control_owner|process_owner|dpo,cross|2nd|1st,false
/api/v1/translations/verify,POST,true,admin|risk_manager|control_owner|process_owner|dpo,cross|2nd|1st,false
/api/v1/translations/[entityType]/[entityId],GET,false,admin|risk_manager|control_owner|process_owner|dpo,cross|2nd|1st,false
/api/v1/translations/[entityType]/[entityId],PUT,true,admin|risk_manager|control_owner|process_owner|dpo,cross|2nd|1st,false
/api/v1/usage,GET,false,admin,cross,false
/api/v1/usage,POST,true,admin,cross,false
/api/v1/usage/summary,GET,false,admin,cross,false
/api/v1/users/content-language,GET,false,,,false
/api/v1/users/content-language,PUT,true,,,false
/api/v1/users/me/dashboard-layout,GET,false,,,false
/api/v1/users/me/dashboard-layout,PUT,true,,,false
/api/v1/users/me/nav-preferences,GET,false,,,false
/api/v1/users/me/nav-preferences,PUT,true,,,false
/api/v1/users/me/notification-preferences,GET,false,,,false
/api/v1/users/me/notification-preferences,PUT,true,,,false
/api/v1/users,GET,false,admin,cross,false
/api/v1/users/[id]/profile,PUT,true,,,false
/api/v1/users/[id]/roles,POST,true,admin,cross,false
/api/v1/users/[id]/roles/[roleId],DELETE,true,admin,cross,false
/api/v1/users/[id],GET,false,,,false
/api/v1/vendors/dashboard,GET,false,,,false
/api/v1/vendors/dd/submit,POST,true,,,true
/api/v1/vendors,GET,false,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/vendors,POST,true,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/vendors/[id]/contacts,GET,false,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/vendors/[id]/contacts,POST,true,admin|risk_manager|process_owner,cross|2nd|1st,false
/api/v1/vendors/[id]/dd/invite,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/vendors/[id]/due-diligence,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/vendors/[id]/due-diligence,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/vendors/[id]/risk-assessments,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/vendors/[id]/risk-assessments,POST,true,admin|risk_manager,cross|2nd,false
/api/v1/vendors/[id],GET,false,admin|risk_manager|process_owner|admin,cross|2nd|1st,false
/api/v1/vendors/[id],PUT,true,admin|risk_manager|process_owner|admin,cross|2nd|1st,false
/api/v1/vendors/[id],DELETE,true,admin|risk_manager|process_owner|admin,cross|2nd|1st,false
/api/v1/webhooks/event-types,GET,false,admin,cross,false
/api/v1/webhooks,GET,false,admin|admin,cross,false
/api/v1/webhooks,POST,true,admin|admin,cross,false
/api/v1/webhooks/[id]/deliveries,GET,false,admin,cross,false
/api/v1/webhooks/[id],GET,false,admin|admin|admin,cross,false
/api/v1/webhooks/[id],PUT,true,admin|admin|admin,cross,false
/api/v1/webhooks/[id],DELETE,true,admin|admin|admin,cross,false
/api/v1/webhooks/[id]/test,POST,true,admin,cross,false
/api/v1/whistleblowing/cases,GET,false,admin|ombudsperson,cross|isolated,false
/api/v1/whistleblowing/cases/[id]/acknowledge,PUT,true,admin|ombudsperson,cross|isolated,false
/api/v1/whistleblowing/cases/[id]/assign,PUT,true,admin|ombudsperson,cross|isolated,false
/api/v1/whistleblowing/cases/[id]/message,POST,true,admin|ombudsperson,cross|isolated,false
/api/v1/whistleblowing/cases/[id]/resolve,PUT,true,admin|ombudsperson,cross|isolated,false
/api/v1/whistleblowing/cases/[id],GET,false,admin|ombudsperson,cross|isolated,false
/api/v1/whistleblowing/investigations,GET,false,admin|auditor|risk_manager|admin|auditor|admin|auditor,cross|3rd|2nd,false
/api/v1/whistleblowing/investigations,POST,true,admin|auditor|risk_manager|admin|auditor|admin|auditor,cross|3rd|2nd,false
/api/v1/whistleblowing/investigations,PATCH,true,admin|auditor|risk_manager|admin|auditor|admin|auditor,cross|3rd|2nd,false
/api/v1/whistleblowing/protection,GET,false,admin|auditor|risk_manager|admin|auditor,cross|3rd|2nd,false
/api/v1/whistleblowing/protection,POST,true,admin|auditor|risk_manager|admin|auditor,cross|3rd|2nd,false
/api/v1/whistleblowing/statistics,GET,false,admin|risk_manager,cross|2nd,false
/api/v1/work-items,GET,false,,,false
/api/v1/work-items,POST,true,,,false
/api/v1/work-items/[id]/links,GET,false,,,false
/api/v1/work-items/[id]/links,POST,true,,,false
/api/v1/work-items/[id]/links/[linkId],DELETE,true,admin|admin,cross,false
/api/v1/work-items/[id],GET,false,admin,cross,false
/api/v1/work-items/[id],PUT,true,admin,cross,false
/api/v1/work-items/[id]/status,PUT,true,admin,cross,false
